timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679478536358,375,Org_api_Retrieve,200,OK,org_API 1-60,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,375,0,77
1679478541357,585,Org_api_Retrieve,200,OK,org_API 1-61,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,585,0,287
1679478546356,404,Org_api_Retrieve,200,OK,org_API 1-62,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,404,0,64
1679478551357,1356,Org_api_Retrieve,200,OK,org_API 1-63,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1356,0,226
1679478556371,1568,Org_api_Retrieve,200,OK,org_API 1-64,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1568,0,445
1679478561358,444,Org_api_Retrieve,200,OK,org_API 1-65,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,444,0,89
1679478566357,1306,Org_api_Retrieve,200,OK,org_API 1-66,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1306,0,142
1679478571372,1290,Org_api_Retrieve,200,OK,org_API 1-67,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1290,0,177
1679478576358,592,Org_api_Retrieve,200,OK,org_API 1-68,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,592,0,275
1679478581357,1436,Org_api_Retrieve,200,OK,org_API 1-69,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1436,0,196
1679478586356,1307,Org_api_Retrieve,200,OK,org_API 1-70,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1306,0,231
1679478591357,1573,Org_api_Retrieve,200,OK,org_API 1-71,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1573,0,421
1679478596357,540,Org_api_Retrieve,200,OK,org_API 1-72,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,540,0,176
1679478601357,372,Org_api_Retrieve,200,OK,org_API 1-73,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,371,0,81
1679478606357,1400,Org_api_Retrieve,200,OK,org_API 1-74,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1400,0,250
1679478611357,377,Org_api_Retrieve,200,OK,org_API 1-75,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,376,0,84
1679478616358,491,Org_api_Retrieve,200,OK,org_API 1-76,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,491,0,109
1679478621356,509,Org_api_Retrieve,200,OK,org_API 1-77,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,509,0,125
1679478626359,1454,Org_api_Retrieve,200,OK,org_API 1-78,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1454,0,335
1679478631357,1414,Org_api_Retrieve,200,OK,org_API 1-79,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1414,0,213
1679478636357,1194,Org_api_Retrieve,200,OK,org_API 1-80,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1194,0,80
1679478641358,385,Org_api_Retrieve,200,OK,org_API 1-81,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,384,0,59
1679478646370,364,Org_api_Retrieve,200,OK,org_API 1-82,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,364,0,56
1679478651357,1211,Org_api_Retrieve,200,OK,org_API 1-83,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1211,0,105
1679478656370,692,Org_api_Retrieve,200,OK,org_API 1-84,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,692,0,270
1679478661364,1546,Org_api_Retrieve,200,OK,org_API 1-85,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1546,0,340
1679478666357,627,Org_api_Retrieve,200,OK,org_API 1-86,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,627,0,257
1679478671358,1262,Org_api_Retrieve,200,OK,org_API 1-87,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1261,0,145
1679478676358,649,Org_api_Retrieve,200,OK,org_API 1-88,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,649,0,341
1679478681357,1327,Org_api_Retrieve,200,OK,org_API 1-89,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1327,0,253
1679478686358,570,Org_api_Retrieve,200,OK,org_API 1-90,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,570,0,258
1679478691357,481,Org_api_Retrieve,503,Service Unavailable,org_API 1-91,text,false,,1544,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,481,0,168
1679478696357,602,Org_api_Retrieve,200,OK,org_API 1-92,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,601,0,258
1679478701356,617,Org_api_Retrieve,200,OK,org_API 1-93,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,617,0,277
1679478706358,416,Org_api_Retrieve,200,OK,org_API 1-94,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,416,0,74
1679478711364,1263,Org_api_Retrieve,200,OK,org_API 1-95,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1263,0,75
1679478716364,1379,Org_api_Retrieve,200,OK,org_API 1-96,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1379,0,147
1679478721357,562,Org_api_Retrieve,200,OK,org_API 1-97,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,562,0,249
1679478726357,471,Org_api_Retrieve,200,OK,org_API 1-98,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,471,0,160
1679478731357,1529,Org_api_Retrieve,200,OK,org_API 1-99,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1529,0,416
1679478736358,2706,Org_api_Retrieve,200,OK,org_API 1-100,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,2706,0,187
1679478741357,1374,Org_api_Retrieve,200,OK,org_API 1-101,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1374,0,200
1679478746368,515,Org_api_Retrieve,200,OK,org_API 1-102,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,515,0,202
1679478751357,1167,Org_api_Retrieve,200,OK,org_API 1-103,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1167,0,95
1679478756373,1387,Org_api_Retrieve,200,OK,org_API 1-104,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1387,0,123
1679478761373,659,Org_api_Retrieve,200,OK,org_API 1-105,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,658,0,343
1679478766358,1627,Org_api_Retrieve,200,OK,org_API 1-106,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1627,0,542
1679478771358,808,Org_api_Retrieve,200,OK,org_API 1-107,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,808,0,279
1679478776356,397,Org_api_Retrieve,200,OK,org_API 1-108,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,397,0,103
1679478781356,1354,Org_api_Retrieve,200,OK,org_API 1-109,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1354,0,211
1679478786367,526,Org_api_Retrieve,200,OK,org_API 1-110,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,526,0,139
1679478791357,546,Org_api_Retrieve,200,OK,org_API 1-111,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,546,0,230
1679478796357,440,Org_api_Retrieve,200,OK,org_API 1-112,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,440,0,125
1679478801356,682,Org_api_Retrieve,200,OK,org_API 1-113,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,682,0,306
1679478806360,476,Org_api_Retrieve,200,OK,org_API 1-114,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,476,0,172
1679478811364,485,Org_api_Retrieve,200,OK,org_API 1-115,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,485,0,172
1679478816358,1236,Org_api_Retrieve,200,OK,org_API 1-116,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1236,0,117
1679478821357,518,Org_api_Retrieve,200,OK,org_API 1-117,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,518,0,206
1679478826359,535,Org_api_Retrieve,200,OK,org_API 1-118,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,535,0,217
1679478831359,1383,Org_api_Retrieve,200,OK,org_API 1-119,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1383,0,155
1679478836357,776,Org_api_Retrieve,200,OK,org_API 1-120,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,776,0,457
