timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679037216156,1057,Org_api_Retrieve,200,OK,org_API 1-66,text,true,,2017,1759,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1057,0,60
1679037226168,563,Org_api_Retrieve,200,OK,org_API 1-67,text,true,,2017,1759,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,563,0,285
1679037236160,360,Org_api_Retrieve,200,OK,org_API 1-68,text,true,,2017,1759,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,360,0,84
1679037246155,1192,Org_api_Retrieve,200,OK,org_API 1-69,text,true,,2017,1759,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1192,0,97
1679037256155,538,Org_api_Retrieve,200,OK,org_API 1-70,text,true,,2017,1759,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,538,0,257
1679037266155,1313,Org_api_Retrieve,200,OK,org_API 1-71,text,true,,2017,1759,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1313,0,186
1679037276160,1148,Org_api_Retrieve,200,OK,org_API 1-72,text,true,,2017,1759,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1148,0,67
1679037286156,1125,Org_api_Retrieve,200,OK,org_API 1-73,text,true,,2017,1759,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1125,0,94
1679037296155,1165,Org_api_Retrieve,200,OK,org_API 1-74,text,true,,2017,1759,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1165,0,69
1679037306158,459,Org_api_Retrieve,200,OK,org_API 1-75,text,true,,2017,1759,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,459,0,173
1679037316155,892,Org_api_Retrieve,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,org_API 1-76,text,false,,3174,0,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,0,0,85
